"Agency_ID","Pax_ID","booking_id","Tran_id","Inv_Type","Inv_Tran_Date","Inv_Tran_Time","Inv_Val","inv_num"
"91282774","89176","35","1","I","20170113","151735","1881.77","6294860"
"91282774","89176","35","1","R","20170131","140657","-1881.77","5044934"
"91282774","89176","35","1","I","20170131","141503","2447.27","6297077"
"91282774","91478","8","4","I","20170113","111716","260","6294783"
"91282774","91478","8","4","I","20170203","123039","0","0"
"91282774","88047","12","2","I","20170113","141730","578.55","6294826"
"91282774","88047","12","2","I","20170203","105257","0","0"
"91282774","84367","30","3","I","20170113","143146","578.55","6294838"
"91282774","84367","30","3","I","20170203","105123","0","0"
"91282774","97966","1","1","I","20170113","154153","351.97","6294869"
"91282774","97966","1","1","R","20170203","113459","-351.97","5044954"
"91282774","97966","1","2","I","20170113","151345","19","6294858"
"91282774","97966","1","2","I","20170113","153823","0","6294869"
"91282774","97966","1","2","I","20170113","153823","0","6294869"
"91282774","97966","1","2","R","20170113","153950","-19","5044721"
"91282774","97966","1","2","I","20170113","154123","0","6294869"
"91282774","97966","1","2","I","20170113","154123","0","6294869"
"91282774","97966","1","2","I","20170113","154123","0","6294869"
"91282774","97966","1","2","I","20170113","154123","0","6294869"
"91282774","97966","1","2","I","20170113","154153","19","6294869"
"91282774","97966","1","2","I","20170203","113418","0","0"
"91282774","97966","1","2","I","20170203","113418","0","0"
"91282774","97966","1","2","R","20170203","113459","-19","5044954"
"91282774","97966","1","3","I","20170113","151345","9.27","6294858"
"91282774","97966","1","3","I","20170113","153823","0","6294869"
"91282774","97966","1","3","I","20170113","153823","0","6294869"
"91282774","97966","1","3","R","20170113","153950","-9.27","5044721"
"91282774","97966","1","3","I","20170113","154123","0","6294869"
"91282774","97966","1","3","I","20170113","154123","0","6294869"
"91282774","97966","1","3","I","20170113","154123","0","6294869"
"91282774","97966","1","3","I","20170113","154123","0","6294869"
"91282774","97966","1","3","I","20170113","154153","9.27","6294869"
"91282774","97966","1","3","I","20170203","113418","0","0"
"91282774","97966","1","3","I","20170203","113418","0","0"
"91282774","97966","1","3","R","20170203","113459","-9.27","5044954"
"91282774","97966","3","1","I","20170113","160731","395","6294876"
"91282774","97966","3","1","R","20170203","113934","-395","5044956"
"91282774","97966","3","2","I","20170113","160731","19","6294876"
"91282774","97966","3","2","I","20170203","113846","0","0"
"91282774","97966","3","2","I","20170203","113846","0","0"
"91282774","97966","3","2","R","20170203","113934","-19","5044956"
"91282774","97966","3","3","I","20170113","160731","10.35","6294876"
"91282774","97966","3","3","I","20170203","113846","0","0"
"91282774","97966","3","3","I","20170203","113846","0","0"
"91282774","97966","3","3","R","20170203","113934","-10.35","5044956"
"91282774","97976","1","6","I","20170113","180221","131.99","6294920"
"91282774","97976","1","6","I","20170117","94548","0","6294920"
"91282774","97976","1","6","I","20170117","94548","0","6294920"
"91282774","97976","1","6","I","20170202","165641","0","6294920"
"91282774","97976","1","6","I","20170202","165641","0","6294920"
"91282774","97976","1","6","R","20170202","165852","-119","5044947"
"91282774","92008","5","1","I","20170116","113013","136.66","6294943"
"91282774","92008","5","1","I","20170203","110123","0","0"
"91282774","97246","3","1","I","20170116","132350","56.99","6294979"
"91282774","97246","3","1","I","20170202","120024","0","6294979"
"91282774","71529","16","1","I","20170117","95538","60","6295087"
"91282774","71529","16","1","I","20170127","105155","60","6296692"
"91282774","74527","39","1","I","20170203","165610","327","6297611"
"91282774","98041","1","4","I","20170118","92858","20","6295273"
"91282774","98041","1","4","I","20170203","102825","0","0"
"91282774","98041","1","4","I","20170203","102825","0","0"
"91282774","98041","1","4","R","20170203","102846","-20","5044949"
"91282774","90196","4","1","I","20170118","94245","1434.01","6295279"
"91282774","90196","4","1","I","20170203","122451","0","0"
"91282774","90196","4","1","R","20170203","122556","-1434.01","5044959"
"91282774","88044","21","4","I","20170118","125706","197.48","6295344"
"91282774","88044","21","4","I","20170203","110950","0","0"
"91282774","88044","22","1","I","20170118","131134","199.68","6295348"
"91282774","88044","22","1","I","20170203","111012","0","0"
"91282774","97935","4","1","I","20170118","142857","130.95","6295415"
"91282774","97935","4","1","I","20170203","111106","0","0"
"91282774","61736","120","1","I","20170203","134144","229","6297552"
"91282774","83100","16","1","I","20170203","133904","229","6297550"
"91282774","83100","16","1","I","20170203","150823","16.5","6297575"
"91282774","15417","44","1","I","20170203","133704","229","6297549"
"91282774","72583","7","3","I","20170119","133438","445.52","6295550"
"91282774","72583","7","3","I","20170203","111137","0","0"
"91282774","97966","2","4","I","20170119","140824","1119.15","6295558"
"91282774","97966","2","4","I","20170203","111450","0","0"
"91282774","98090","2","1","I","20170119","141255","7441.67","6295566"
"91282774","98090","2","1","I","20170203","105635","0","0"
"91282774","97966","1","4","I","20170119","141849","880.39","6295572"
"91282774","97966","1","4","I","20170203","111513","0","0"
"91282774","189","125","1","I","20170119","143716","267.14","6295580"
"91282774","189","125","1","I","20170203","111237","0","0"
"91282774","49945","76","1","I","20170120","94616","665.81","6295684"
"91282774","49945","76","1","I","20170203","110853","0","0"
"91282774","97446","3","1","I","20170120","100220","134.13","6295689"
"91282774","97446","3","1","I","20170120","155655","0","6295874"
"91282774","97446","3","1","R","20170120","155720","-134.13","5044857"
"91282774","97446","3","1","I","20170120","155850","0","6295689"
"91282774","97446","3","1","I","20170120","155925","134.13","6295874"
"91282774","97446","3","1","I","20170203","111935","0","0"
"91282774","86767","56","5","I","20170120","100630","148","6295690"
"91282774","86767","56","5","I","20170203","111836","0","0"
"91282774","98103","1","4","I","20170120","101005","228.36","6295691"
"91282774","98103","1","4","I","20170203","112022","0","0"
"91282774","77406","111","1","I","20170120","111132","52.37","6295710"
"91282774","77406","111","1","I","20170202","172812","0.18","6297466"
"91282774","98096","3","1","I","20170120","124037","1697.4","6295734"
"91282774","98096","3","1","I","20170203","112148","0","0"
"91282774","24833","218","1","I","20170120","182245","194.88","6295918"
"91282774","24833","218","1","I","20170203","110446","0","0"
"91282774","97876","2","4","I","20170123","120508","28.98","6296004"
"91282774","97876","2","4","I","20170123","121222","0","6296004"
"91282774","97876","2","4","I","20170123","121222","0","6296004"
"91282774","97876","2","4","I","20170203","92348","0","0"
"91282774","97876","2","4","I","20170203","92348","0","0"
"91282774","88821","191","2","I","20170123","173059","10.25","6296124"
"91282774","88821","191","2","I","20170203","102951","0","0"
"91282774","88821","191","2","I","20170203","102951","0","0"
"91282774","88821","191","2","R","20170203","103005","-10.25","5044951"
"91282774","98199","1","2","I","20170123","173639","10.25","6296128"
"91282774","98199","1","2","I","20170203","103100","0","0"
"91282774","98199","1","2","I","20170203","103100","0","0"
"91282774","98199","1","2","R","20170203","103112","-10.25","5044952"
"91282774","91453","2","1","I","20170124","95941","126.74","6296141"
"91282774","91453","2","1","I","20170203","112427","0","0"
"91282774","86675","6","1","I","20170124","100653","192.05","6296142"
"91282774","86675","6","1","I","20170203","112604","0","0"
"91282774","98057","3","1","I","20170124","101054","378.8","6296144"
"91282774","98057","3","1","I","20170203","155842","0","0"
"91282774","95719","12","1","I","20170124","102812","198.94","6296153"
"91282774","95719","12","1","I","20170203","112952","0","0"
"91282774","73651","40","1","I","20170124","113831","1377.02","6296178"
"91282774","73651","40","1","I","20170203","112923","0","0"
"91282774","95600","8","5","I","20170124","120551","636.76","6296182"
"91282774","95600","8","5","I","20170203","113241","0","0"
"91282774","89814","21","1","I","20170124","134519","411.2","6296220"
"91282774","89814","21","1","I","20170203","110625","0","0"
"91282774","88849","42","1","I","20170124","134915","411.2","6296221"
"91282774","88849","42","1","I","20170203","110607","0","0"
"91282774","96159","4","1","I","20170124","155204","8.6","6296259"
"91282774","85604","120","4","I","20170125","101848","21","6296321"
"91282774","85604","120","4","I","20170202","143406","0","6296321"
"91282774","98242","2","1","I","20170125","120945","744.05","6296357"
"91282774","98242","2","1","I","20170125","130207","0","6296368"
"91282774","98242","2","1","R","20170125","130234","-744.05","5044884"
"91282774","98242","2","1","I","20170125","130306","0","6296357"
"91282774","98242","2","1","I","20170125","130348","744.05","6296368"
"91282774","98242","2","1","I","20170203","110706","0","0"
"91282774","95845","7","4","I","20170125","124925","1434.01","6296361"
"91282774","95845","7","4","I","20170203","110753","0","0"
"91282774","94810","4","1","I","20170125","125610","1171.9","6296365"
"91282774","94810","4","1","I","20170203","110317","0","0"
"91282774","64812","45","1","I","20170125","144913","76.92","6296409"
"91282774","64812","45","1","R","20170201","120058","-76.92","5044940"
"91282774","64812","45","1","I","20170202","143638","76.92","6297428"
"91282774","64812","45","1","I","20170202","143713","0","6297428"
"91282774","18612","9","13","I","20170125","151000","101","6296417"
"91282774","95542","8","1","I","20170125","165728","108.4","6296450"
"91282774","95542","8","1","I","20170202","151718","0","6296450"
"91282774","75611","19","4","I","20170126","94442","291.39","6296476"
"91282774","75611","19","4","I","20170203","113822","0","0"
"91282774","71015","34","1","I","20170126","95027","546.96","6296479"
"91282774","71015","34","1","I","20170203","160012","0","0"
"91282774","97935","5","1","I","20170126","95356","130.95","6296480"
"91282774","97935","5","1","I","20170203","113733","0","0"
"91282774","85604","117","4","I","20170126","101911","25","6296490"
"91282774","85604","117","4","I","20170202","143431","0","6296490"
"91282774","73651","41","3","I","20170126","124718","1966","6296536"
"91282774","73651","41","3","I","20170203","120831","0","0"
"91282774","73651","41","3","R","20170203","120853","-1966","5044958"
"91282774","98223","1","3","I","20170126","125149","1755","6296537"
"91282774","98223","1","3","I","20170203","120703","0","0"
"91282774","98223","1","3","R","20170203","120727","-1755","5044957"
"91282774","96869","4","4","I","20170126","141356","163.6","6296571"
"91282774","96869","4","4","I","20170202","150303","0","6296571"
"91282774","98304","1","1","I","20170126","165548","707.4","6296642"
"91282774","98304","1","1","R","20170202","140053","-707.4","5044944"
"91282774","98304","1","1","I","20170202","140307","707.4","6297416"
"91282774","90532","6","1","I","20170127","95441","175.79","6296670"
"91282774","90532","6","1","I","20170202","143835","0","6296670"
"91282774","92066","8","1","I","20170127","110631","298","6296701"
"91282774","94810","5","4","I","20170127","124111","1309.63","6296736"
"91282774","94810","5","4","I","20170203","114422","0","0"
"91282774","68667","69","3","I","20170127","124648","982.16","6296739"
"91282774","68667","69","3","I","20170203","114221","0","0"
"91282774","95626","5","1","I","20170127","144023","770.5","6296768"
"91282774","95626","5","1","I","20170203","113653","0","0"
"91282774","84237","6","4","I","20170130","95624","770.5","6296850"
"91282774","84237","6","4","I","20170203","113530","0","0"
"91282774","70017","17","4","I","20170130","113136","7","6296874"
"91282774","70017","17","4","I","20170202","152426","0","6296874"
"91282774","95735","25","1","I","20170130","113538","88.4","6296875"
"91282774","95735","25","1","I","20170203","114800","0","0"
"91282774","68667","70","1","I","20170130","120920","942.94","6296886"
"91282774","68667","70","1","I","20170203","115105","0","0"
"91282774","98273","1","3","I","20170130","121508","134.32","6296887"
"91282774","98273","1","3","I","20170203","112305","0","0"
"91282774","92747","90","1","I","20170203","165336","218","6297608"
"91282774","84788","23","4","I","20170130","140833","542.84","6296927"
"91282774","84788","23","4","I","20170203","115353","0","0"
"91282774","49537","52","1","I","20170130","171637","120","6296982"
"91282774","97383","20","1","I","20170131","144941","60","6297094"
"91282774","97383","20","1","R","20170202","121123","-60","5044943"
"91282774","97383","20","1","I","20170202","121346","60","6297380"
"91282774","94341","11","1","I","20170201","172622","6.8","6297329"
"91282774","94341","11","1","R","20170203","145039","-6.8","5044960"
"91282774","87667","28","1","I","20170202","85204","392","6297337"
"91282774","87667","28","2","I","20170202","85204","12.5","6297337"
"91282774","93846","23","1","I","20170202","90000","166.74","6297338"
"91282774","93846","23","2","I","20170202","90000","12.5","6297338"
"91282774","93846","23","3","I","20170202","90000","0","6297338"
"91282774","98412","1","1","I","20170202","92607","84.6","6297339"
"91282774","98412","1","2","I","20170202","92607","5","6297339"
"91282774","97913","9","1","I","20170202","94044","22.7","6297340"
"91282774","97913","9","2","I","20170202","94044","7.5","6297340"
"91282774","97913","10","1","I","20170202","94536","20.8","6297341"
"91282774","97913","10","2","I","20170202","94536","7.5","6297341"
"91282774","97831","4","1","I","20170202","94749","38.9","6297342"
"91282774","97831","4","2","I","20170202","94749","3.5","6297342"
"91282774","69582","3","1","I","20170202","100254","182.35","6297343"
"91282774","69582","3","2","I","20170202","100254","5","6297343"
"91282774","97913","11","1","I","20170202","100624","135.05","6297344"
"91282774","97913","11","2","I","20170202","100624","12.5","6297344"
"91282774","86430","97","4","I","20170202","101420","344.05","6297345"
"91282774","86430","97","5","I","20170202","101420","10","6297345"
"91282774","88176","3","3","I","20170202","101831","235.13","6297346"
"91282774","88176","3","4","I","20170202","101831","10","6297346"
"91282774","98081","1","3","I","20170202","102402","235.13","6297347"
"91282774","98081","1","4","I","20170202","102402","10","6297347"
"91282774","98216","4","1","I","20170202","102958","226","6297348"
"91282774","98216","4","2","I","20170202","102958","5","6297348"
"91282774","97913","12","1","I","20170202","103226","58.2","6297349"
"91282774","97913","12","2","I","20170202","103226","14","6297349"
"91282774","97913","13","1","I","20170202","103425","50.9","6297350"
"91282774","97913","13","2","I","20170202","103425","7.5","6297350"
"91282774","98413","2","1","I","20170202","103643","683.92","6297352"
"91282774","98413","2","2","I","20170202","103643","5","6297352"
"91282774","97913","14","1","I","20170202","103640","58.2","6297351"
"91282774","97913","14","2","I","20170202","103640","7.5","6297351"
"91282774","97913","15","1","I","20170202","103832","50.9","6297353"
"91282774","97913","15","2","I","20170202","103832","7.5","6297353"
"91282774","97861","1","2","I","20170202","104027","5","6297354"
"91282774","90896","9","1","I","20170202","104321","196","6297355"
"91282774","90896","9","2","I","20170202","104321","13.25","6297355"
"91282774","98216","5","1","I","20170202","104442","226","6297356"
"91282774","98216","5","2","I","20170202","104442","5","6297356"
"91282774","98414","2","1","I","20170202","105124","1071","6297357"
"91282774","98414","2","2","I","20170202","105124","5","6297357"
"91282774","80845","84","1","I","20170202","105515","1281","6297358"
"91282774","80845","84","2","I","20170202","105515","5","6297358"
"91282774","75610","25","1","I","20170202","105621","226","6297359"
"91282774","75610","25","2","I","20170202","105621","5","6297359"
"91282774","97913","7","3","I","20170202","105745","216","6297360"
"91282774","97913","7","4","I","20170202","105745","5","6297360"
"91282774","97516","10","1","I","20170202","110205","192.9","6297361"
"91282774","97516","10","2","I","20170202","110205","0","6297361"
"91282774","97516","10","3","I","20170202","110205","0","6297361"
"91282774","96596","2","1","I","20170202","110437","374","6297362"
"91282774","98415","2","1","I","20170202","110739","374","6297363"
"91282774","97875","7","1","I","20170202","110829","192.9","6297364"
"91282774","97875","7","2","I","20170202","110829","0","6297364"
"91282774","97875","7","3","I","20170202","110829","0","6297364"
"91282774","89039","10","1","I","20170202","111039","197","6297365"
"91282774","90031","2","1","I","20170202","111334","197","6297366"
"91282774","98416","2","1","I","20170202","111730","197","6297367"
"91282774","98417","2","1","I","20170202","112041","197","6297368"
"91282774","92472","2","1","I","20170202","112430","197","6297369"
"91282774","95502","4","1","I","20170202","112845","387.18","6297370"
"91282774","98418","2","1","I","20170202","112926","197","6297371"
"91282774","96882","2","1","I","20170202","113509","197","6297372"
"91282774","93316","6","1","I","20170202","113808","197","6297373"
"91282774","98419","2","1","I","20170202","114112","197","6297374"
"91282774","94665","7","1","I","20170202","114356","197","6297375"
"91282774","94665","8","1","I","20170202","114938","1845","6297376"
"91282774","95313","4","4","I","20170202","120644","480","6297377"
"91282774","89814","22","1","I","20170202","121018","55.72","6297378"
"91282774","89814","22","2","I","20170202","121018","0","6297378"
"91282774","89814","22","3","I","20170202","121018","0","6297378"
"91282774","89814","22","4","I","20170202","121018","0","6297378"
"91282774","89814","22","5","I","20170202","121018","0","6297378"
"91282774","91938","22","1","I","20170202","121321","108","6297379"
"91282774","91938","22","2","I","20170202","121321","25","6297379"
"91282774","91938","22","3","I","20170202","121321","0","6297379"
"91282774","74115","13","4","I","20170202","122002","908","6297383"
"91282774","74226","16","1","I","20170202","121546","16.3","6297381"
"91282774","74226","16","2","I","20170202","121546","5","6297381"
"91282774","74115","13","5","I","20170202","122002","50","6297383"
"91282774","92115","16","1","I","20170202","121742","55.72","6297382"
"91282774","92115","16","2","I","20170202","121742","0","6297382"
"91282774","92115","16","3","I","20170202","121742","0","6297382"
"91282774","92115","16","4","I","20170202","121742","0","6297382"
"91282774","92115","16","5","I","20170202","121742","0","6297382"
"91282774","90304","20","1","I","20170202","122025","55.72","6297384"
"91282774","90304","20","2","I","20170202","122025","0","6297384"
"91282774","90304","20","3","I","20170202","122025","0","6297384"
"91282774","90304","20","4","I","20170202","122025","0","6297384"
"91282774","90304","20","5","I","20170202","122025","0","6297384"
"91282774","91938","23","1","I","20170202","122228","217","6297385"
"91282774","91938","23","2","I","20170202","122228","25","6297385"
"91282774","91938","23","3","I","20170202","122228","0","6297385"
"91282774","97279","7","1","I","20170202","123321","362","6297386"
"91282774","97279","7","1","I","20170202","123440","0","6297386"
"91282774","98420","2","1","I","20170202","123745","192","6297387"
"91282774","98420","2","2","I","20170202","123745","20","6297387"
"91282774","78976","102","4","I","20170202","124232","221.4","6297388"
"91282774","96704","16","1","I","20170202","124631","336.51","6297389"
"91282774","96704","16","2","I","20170202","124631","25","6297389"
"91282774","96704","17","1","I","20170202","124939","174.43","6297390"
"91282774","96704","17","1","I","20170202","125826","0","6297390"
"91282774","96704","17","2","I","20170202","124939","25","6297390"
"91282774","96704","18","1","I","20170202","125725","171.4","6297391"
"91282774","96704","18","2","I","20170202","125725","25","6297391"
"91282774","98247","2","1","I","20170202","130516","873.42","6297392"
"91282774","98247","2","2","I","20170202","130516","10","6297392"
"91282774","92426","12","1","I","20170202","130513","382.6","6297393"
"91282774","92426","12","2","I","20170202","130513","10","6297393"
"91282774","92426","12","3","I","20170202","130513","0","6297393"
"91282774","81209","56","1","I","20170202","140030","390.1","6297413"
"91282774","81209","56","2","I","20170202","140030","20","6297413"
"91282774","96930","2","1","I","20170202","131225","168","6297394"
"91282774","96930","2","2","I","20170202","131225","5","6297394"
"91282774","70115","101","1","I","20170202","131440","5125","6297395"
"91282774","70115","101","2","I","20170202","131440","35","6297395"
"91282774","84899","2","1","I","20170202","131520","100","6297396"
"91282774","84899","2","2","I","20170202","131815","112","6297397"
"91282774","62878","152","1","I","20170202","132122","564.63","6297398"
"91282774","98422","1","1","I","20170202","132421","30","6297400"
"91282774","98422","1","2","I","20170202","132421","20","6297400"
"91282774","98128","1","2","I","20170202","132243","427.05","6297399"
"91282774","98424","1","2","I","20170202","132750","20","6297401"
"91282774","98423","2","1","I","20170202","133739","30","6297403"
"91282774","72866","46","1","I","20170202","133631","90","6297402"
"91282774","72866","46","1","I","20170202","133820","0","6297402"
"91282774","97370","4","1","I","20170202","134251","244.4","6297404"
"91282774","97370","4","2","I","20170202","134251","0","6297404"
"91282774","97370","4","3","I","20170202","134251","0","6297404"
"91282774","90230","17","1","I","20170202","134433","33.7","6297405"
"91282774","47399","50","1","I","20170202","134551","146.16","6297406"
"91282774","98231","1","2","I","20170202","134710","72","6297407"
"91282774","98425","1","1","I","20170202","134812","11.5","6297408"
"91282774","97057","11","1","I","20170202","134928","958.8","6297409"
"91282774","97057","11","2","I","20170202","134928","10","6297409"
"91282774","97057","11","3","I","20170202","134928","19.37","6297409"
"91282774","96343","7","1","I","20170202","135257","1350","6297410"
"91282774","96343","7","2","I","20170202","135257","35","6297410"
"91282774","96491","6","1","I","20170202","135413","219.9","6297411"
"91282774","96491","6","2","I","20170202","135413","10","6297411"
"91282774","96491","6","3","I","20170202","135413","4.6","6297411"
"91282774","92747","92","1","I","20170202","135818","190.01","6297412"
"91282774","92747","92","2","I","20170202","135818","0","6297412"
"91282774","92747","92","3","I","20170202","135818","0","6297412"
"91282774","92747","92","4","I","20170202","135818","0","6297412"
"91282774","92747","92","5","I","20170202","135818","0","6297412"
"91282774","98032","3","1","I","20170202","140148","660.5","6297414"
"91282774","98032","3","3","I","20170202","140148","16.51","6297414"
"91282774","98426","1","1","I","20170202","140252","105","6297415"
"91282774","98426","1","2","I","20170202","140252","18","6297415"
"91282774","94424","12","1","I","20170202","140521","285","6297417"
"91282774","79052","9","1","I","20170202","140906","225","6297418"
"91282774","88884","56","1","I","20170202","141041","104.7","6297419"
"91282774","95865","22","1","I","20170202","141428","172","6297420"
"91282774","95865","22","2","I","20170202","141428","12","6297420"
"91282774","98427","1","1","I","20170202","141701","135.5","6297421"
"91282774","98427","1","2","I","20170202","141701","3.5","6297421"
"91282774","71027","19","1","I","20170202","141929","479.36","6297422"
"91282774","71027","19","2","I","20170202","141929","11.98","6297422"
"91282774","84507","7","1","I","20170202","142056","1889.07","6297423"
"91282774","84507","7","2","I","20170202","142056","25","6297423"
"91282774","84507","7","3","I","20170202","142056","0","6297423"
"91282774","77484","103","1","I","20170202","142308","279.6","6297424"
"91282774","77484","103","2","I","20170202","142308","20","6297424"
"91282774","98428","1","1","I","20170202","142539","127","6297425"
"91282774","98428","1","2","I","20170202","142539","3.5","6297425"
"91282774","79315","38","6","I","20170202","142736","62.14","6297426"
"91282774","79315","38","7","I","20170202","142736","1.55","6297426"
"91282774","96202","2","1","I","20170202","143034","152.6","6297427"
"91282774","96202","2","2","I","20170202","143034","10","6297427"
